doc_number,corpus_size,vocab_count
5862,2978506,152244
5863,2978862,152246
5864,2979057,152248
5865,2979680,152262
5866,2979905,152280
5867,2980222,152291
5868,2980351,152292
5869,2980543,152294
5870,2981384,152301
5871,2981565,152301
5872,2981907,152312
5873,2982183,152320
5874,2984091,152339
5875,2987532,152372
5876,2987725,152376
5877,2987871,152379
5878,2988319,152490
5879,2988743,152492
5880,2988861,152492
5881,2989319,152497
5882,2989450,152500
5883,2989969,152512
5884,2990565,152520
5885,2990933,152535
5886,2991078,152536
5887,2991284,152536
5888,2991882,152546
5889,2992452,152556
5890,2992987,152579
5891,2993375,152587
5892,2993683,152589
5893,2993970,152591
5894,2995946,152645
5895,2996417,152650
5896,2996637,152656
5897,2996848,152660
5898,2997188,152661
5899,2997346,152663
5900,2997756,152674
5901,2997951,152676
5902,2998187,152678
5903,2998426,152680
5904,2998617,152683
5905,2999511,152695
5906,2999800,152706
5907,3000275,152725
5908,3000438,152728
5909,3000668,152740
5910,3001242,152761
5911,3002666,152782
5912,3003136,152821
5913,3003965,152841
5914,3005278,152870
5915,3005519,152893
5916,3005669,152894
5917,3005864,152895
5918,3006114,152897
5919,3006308,152918
5920,3006530,152921
5921,3006863,152942
5922,3007171,152965
5923,3008123,152997
5924,3008244,153000
5925,3008481,153017
5926,3008650,153025
5927,3008791,153025
5928,3012034,153079
5929,3012829,153095
5930,3013583,153105
5931,3013724,153107
5932,3014254,153121
5933,3014855,153138
5934,3014992,153138
5935,3015274,153143
5936,3015475,153144
5937,3015827,153147
5938,3016629,153159
5939,3018060,153201
5940,3018319,153206
5941,3018603,153210
5942,3020831,153255
5943,3021317,153259
5944,3021570,153262
5945,3022769,153295
5946,3023874,153325
5947,3024087,153327
5948,3024540,153333
5949,3024847,153341
5950,3024964,153342
5951,3025309,153363
5952,3025617,153389
5953,3027066,153511
5954,3027202,153512
5955,3028522,153573
5956,3028925,153588
5957,3029043,153590
5958,3029371,153608
5959,3029653,153640
5960,3029765,153642
5961,3030092,153650
5962,3030569,153662
5963,3030770,153664
5964,3030925,153669
5965,3031087,153671
5966,3031449,153702
5967,3031628,153707
5968,3031952,153714
5969,3032364,153819
5970,3032956,153877
5971,3033179,153879
5972,3033357,153882
5973,3033536,153890
5974,3034095,153895
5975,3034536,153901
5976,3035761,153939
5977,3036107,153948
5978,3036452,153969
5979,3036641,153975
5980,3037112,153990
5981,3037288,153993
5982,3037584,153997
5983,3037722,153999
5984,3038061,154012
5985,3038321,154017
5986,3038561,154019
5987,3038722,154021
5988,3038867,154023
5989,3039020,154026
5990,3039355,154032
5991,3039519,154034
5992,3039727,154036
5993,3039893,154039
5994,3040223,154041
5995,3040437,154045
5996,3041130,154082
5997,3041623,154091
5998,3041796,154092
5999,3042229,154109
6000,3042372,154122
6001,3042675,154127
6002,3044156,154154
6003,3044574,154158
6004,3044696,154161
6005,3045021,154179
6006,3045189,154179
6007,3046075,154199
6008,3046532,154207
6009,3046741,154217
6010,3046870,154217
6011,3047313,154218
6012,3047434,154220
6013,3047668,154227
6014,3048269,154243
6015,3048457,154275
6016,3048611,154277
6017,3048782,154283
6018,3048917,154287
6019,3049109,154297
6020,3049380,154353
6021,3049635,154360
6022,3049862,154363
6023,3050095,154395
6024,3051331,154504
6025,3052189,154528
6026,3052691,154543
6027,3052902,154548
6028,3053083,154549
6029,3053752,154567
6030,3053945,154574
6031,3054116,154576
6032,3054303,154582
6033,3054776,154643
6034,3055142,154649
6035,3055360,154652
6036,3055710,154677
6037,3056185,154687
6038,3056845,154699
6039,3056973,154700
6040,3057229,154716
6041,3057566,154738
6042,3057784,154742
6043,3057928,154743
