doc_number,corpus_size,vocab_count
4493,2295020,129879
4494,2295212,129905
4495,2295850,129924
4496,2296258,129924
4497,2296495,129925
4498,2296847,129928
4499,2297137,129935
4500,2297384,129936
4501,2297665,129938
4502,2297932,129946
4503,2298118,129950
4504,2298579,129959
4505,2299062,129975
4506,2299203,129979
4507,2299429,129990
4508,2299608,129992
4509,2299738,129993
4510,2300363,130001
4511,2300699,130011
4512,2301086,130018
4513,2302822,130033
4514,2303174,130039
4515,2303346,130039
4516,2303599,130067
4517,2303857,130070
4518,2304047,130071
4519,2304489,130077
4520,2304683,130102
4521,2304920,130132
4522,2305123,130134
4523,2305464,130147
4524,2306372,130170
4525,2306535,130172
4526,2306721,130183
4527,2306960,130195
4528,2308225,130244
4529,2308382,130247
4530,2308651,130249
4531,2308844,130249
4532,2309041,130254
4533,2309992,130269
4534,2310270,130275
4535,2311166,130300
4536,2311532,130307
4537,2311844,130310
4538,2312303,130316
4539,2314039,130341
4540,2314269,130351
4541,2314477,130351
4542,2314666,130354
4543,2315011,130388
4544,2316280,130412
4545,2316486,130426
4546,2316710,130427
4547,2316964,130430
4548,2317131,130431
4549,2317274,130434
4550,2317409,130440
4551,2317894,130449
4552,2318159,130508
4553,2318554,130517
4554,2319100,130544
4555,2319292,130546
4556,2319738,130566
4557,2319971,130573
4558,2320582,130618
4559,2321012,130631
4560,2321324,130637
4561,2321718,130646
4562,2321932,130655
4563,2322133,130659
4564,2322475,130663
4565,2322830,130672
4566,2323368,130685
4567,2323675,130691
4568,2324448,130701
4569,2324959,130708
4570,2325108,130709
4571,2325310,130717
4572,2325460,130720
4573,2325606,130725
4574,2325840,130754
4575,2326136,130774
4576,2326319,130779
4577,2326598,130797
4578,2326831,130800
4579,2327139,130847
4580,2327264,130848
4581,2327454,130852
4582,2327751,130868
4583,2328149,130877
4584,2328475,131055
4585,2329149,131058
4586,2329361,131064
4587,2329868,131084
4588,2330017,131086
4589,2330246,131097
4590,2330700,131109
4591,2331913,131130
4592,2333192,131250
4593,2335512,131314
4594,2335758,131389
4595,2336338,131398
4596,2336525,131402
4597,2336696,131405
4598,2337366,131437
4599,2337533,131440
4600,2338402,131457
4601,2338588,131464
4602,2339261,131497
4603,2339560,131512
4604,2339997,131532
4605,2340184,131538
4606,2341572,131696
4607,2342418,131716
4608,2342959,131728
4609,2351243,131918
4610,2351575,131924
4611,2351708,131930
4612,2352024,131942
4613,2352281,131952
4614,2352519,131955
4615,2352674,131961
4616,2352966,131964
4617,2353852,131995
4618,2355350,132019
4619,2355551,132025
4620,2355728,132029
4621,2356104,132032
4622,2356662,132056
4623,2356829,132059
4624,2357029,132067
4625,2357184,132069
4626,2357496,132084
4627,2357791,132092
4628,2358037,132102
4629,2360206,132151
4630,2360461,132155
4631,2360716,132164
4632,2360885,132172
4633,2361302,132176
4634,2361474,132178
4635,2361628,132179
4636,2361768,132182
4637,2361959,132184
4638,2362103,132198
4639,2362243,132198
4640,2362573,132208
4641,2362749,132210
4642,2363168,132217
4643,2363712,132229
4644,2363975,132233
4645,2364365,132237
4646,2365017,132268
4647,2365387,132276
4648,2365823,132286
4649,2366232,132300
4650,2366776,132311
4651,2367252,132317
4652,2367499,132322
4653,2367645,132324
4654,2368037,132326
4655,2368489,132335
4656,2368826,132343
4657,2369052,132345
4658,2369307,132346
4659,2369481,132346
4660,2369680,132349
4661,2369889,132353
4662,2370164,132356
4663,2370328,132357
4664,2370804,132364
4665,2371063,132367
4666,2373726,132434
4667,2375014,132474
4668,2376115,132499
4669,2376346,132512
4670,2376651,132519
4671,2380035,132612
4672,2380507,132615
4673,2380894,132637
4674,2381199,132652
4675,2381770,132658
4676,2382183,132669
4677,2382333,132670
4678,2382525,132670
4679,2382661,132673
4680,2382840,132674
4681,2383048,132680
4682,2383323,132683
4683,2383549,132686
4684,2383871,132698
4685,2384524,132707
4686,2385117,132720
4687,2385332,132726
4688,2385905,132732
4689,2386055,132733
4690,2386461,132751
4691,2386847,132788
4692,2387362,132812
4693,2387729,132825
4694,2387876,132826
4695,2388087,132829
4696,2388223,132829
4697,2388476,132836
4698,2388715,132839
4699,2388972,132844
4700,2389235,132866
4701,2389387,132900
4702,2389943,132923
4703,2390199,132928
4704,2390555,132934
4705,2390807,132939
4706,2391591,132957
4707,2391782,132970
4708,2393524,133036
4709,2393886,133047
4710,2395046,133075
4711,2395282,133076
4712,2397492,133128
4713,2397880,133135
4714,2398271,133139
4715,2398447,133141
4716,2398575,133144
4717,2398786,133149
4718,2399856,133163
4719,2400600,133182
4720,2400757,133184
4721,2401073,133186
4722,2401282,133190
4723,2401966,133204
4724,2402092,133205
4725,2402810,133239
4726,2402990,133241
4727,2403473,133242
4728,2403991,133257
4729,2404404,133262
4730,2404726,133262
4731,2405538,133304
4732,2405852,133311
4733,2406012,133312
4734,2410701,133422
4735,2410834,133423
4736,2411313,133430
4737,2411734,133434
4738,2412049,133439
4739,2412487,133501
4740,2413104,133518
4741,2413617,133534
4742,2415156,133553
4743,2415469,133560
4744,2416405,133577
4745,2416524,133577
4746,2416799,133589
4747,2417279,133627
4748,2418698,133632
4749,2418906,133637
4750,2420074,133649
4751,2420318,133654
4752,2420537,133657
4753,2421422,133693
4754,2423586,133735
4755,2424032,133742
4756,2425131,133777
4757,2425338,133785
4758,2425482,133786
4759,2425925,133833
4760,2426650,133862
4761,2426856,133864
4762,2427985,133879
4763,2428148,133883
4764,2428299,133883
4765,2428569,133885
4766,2428786,133910
4767,2429101,133924
4768,2429830,133939
4769,2430063,133941
4770,2430711,133949
4771,2430956,133954
4772,2431358,133981
4773,2431534,133984
4774,2432099,133993
4775,2432227,133996
4776,2432952,134006
4777,2433402,134016
4778,2433544,134016
4779,2434466,134023
4780,2434968,134032
4781,2435178,134049
4782,2436322,134066
4783,2436569,134072
4784,2436909,134079
4785,2437168,134094
4786,2441087,134196
4787,2443622,134216
4788,2445193,134269
4789,2445404,134275
4790,2447192,134295
4791,2447371,134297
4792,2448430,134304
4793,2448817,134314
4794,2449153,134326
4795,2450258,134349
4796,2450453,134352
4797,2452863,134368
4798,2453055,134371
4799,2453535,134379
4800,2453737,134383
4801,2454195,134437
4802,2455125,134471
4803,2456467,134501
4804,2456696,134505
4805,2456849,134507
4806,2457029,134507
4807,2457181,134511
4808,2457717,134517
4809,2457977,134526
4810,2458156,134535
4811,2458470,134633
4812,2458817,134642
4813,2459036,134645
4814,2459223,134649
4815,2459587,134651
4816,2460991,134690
4817,2462049,134713
4818,2462866,134726
4819,2463344,134735
4820,2463847,134757
4821,2464435,134796
4822,2464662,134797
4823,2464933,134801
4824,2465234,134807
4825,2465567,134822
4826,2466611,134868
4827,2466879,134872
4828,2467052,134873
4829,2467336,134877
4830,2468225,134902
4831,2468363,134909
4832,2468611,134928
4833,2468749,134932
4834,2469156,134941
4835,2469871,134951
4836,2470254,134966
4837,2470447,134969
4838,2470603,134970
4839,2470992,134977
4840,2471139,134979
4841,2471377,134979
4842,2471663,134989
4843,2472058,134991
4844,2472197,134991
4845,2473164,135026
4846,2473529,135032
4847,2473773,135040
4848,2474060,135043
4849,2475218,135056
4850,2479784,135121
4851,2480090,135124
4852,2480414,135127
4853,2481915,135142
4854,2482090,135145
4855,2482287,135147
4856,2482809,135496
4857,2483259,135503
4858,2483543,135512
4859,2483877,135514
4860,2484665,135590
4861,2485659,135702
4862,2485877,135704
4863,2486632,135732
4864,2487119,135775
4865,2487256,135779
4866,2487560,135825
4867,2488020,135846
4868,2488460,135899
4869,2490473,135912
4870,2490692,135916
4871,2490875,135922
4872,2491154,135923
4873,2491328,135928
4874,2491482,135953
4875,2491638,135960
4876,2492103,135998
4877,2492294,136002
4878,2492442,136003
4879,2493250,136251
4880,2493382,136252
4881,2493515,136254
4882,2493808,136260
4883,2494295,136263
4884,2494524,136272
4885,2496769,136349
4886,2496887,136351
4887,2497290,136360
4888,2497620,136363
4889,2498575,136382
4890,2498761,136384
4891,2499108,136390
4892,2499407,136391
4893,2500106,136419
4894,2500759,136438
4895,2501291,136441
4896,2502145,136464
4897,2502395,136475
4898,2503689,136512
4899,2503924,136567
4900,2504093,136577
4901,2504222,136578
4902,2504451,136579
4903,2504708,136583
4904,2505037,136603
4905,2505511,136629
4906,2506359,136713
4907,2506558,136720
4908,2506945,136726
4909,2507313,136732
4910,2507582,136746
4911,2507846,136752
4912,2508678,136771
4913,2509251,136788
4914,2509375,136792
4915,2509712,136794
4916,2509887,136796
4917,2510048,136802
4918,2510183,136806
4919,2511889,136990
4920,2512220,136992
4921,2512384,136994
4922,2513261,137003
4923,2513925,137027
4924,2514445,137120
4925,2514750,137129
4926,2515113,137146
4927,2515455,137150
4928,2515634,137155
4929,2516083,137172
4930,2518258,137314
4931,2518467,137319
4932,2518675,137324
4933,2519102,137333
4934,2519507,137367
4935,2520548,137380
4936,2520848,137385
4937,2522878,137412
4938,2523338,137419
4939,2523540,137421
4940,2524000,137446
4941,2524639,137499
4942,2524912,137501
4943,2525046,137501
4944,2525506,137505
4945,2525745,137509
4946,2526984,137538
4947,2527311,137551
4948,2527746,137564
4949,2527909,137566
4950,2528141,137587
4951,2528611,137589
4952,2528858,137590
4953,2533452,137706
4954,2533601,137708
4955,2534213,137710
4956,2534365,137713
4957,2534948,137728
4958,2535300,137743
4959,2535422,137748
4960,2535623,137753
4961,2535903,137757
4962,2536237,137759
4963,2537138,137799
4964,2539278,137834
4965,2539440,137837
4966,2539601,137840
4967,2540195,137853
4968,2540325,137857
4969,2540549,137860
4970,2540800,137866
4971,2541312,137888
4972,2541589,137967
4973,2541894,137969
4974,2545943,138204
4975,2546899,138238
4976,2547309,138255
4977,2547538,138264
4978,2547894,138271
4979,2548162,138285
4980,2548295,138286
4981,2548517,138305
4982,2548701,138306
4983,2548948,138315
4984,2549103,138317
4985,2549304,138387
4986,2549508,138395
4987,2549975,138402
4988,2550577,138406
4989,2551064,138414
4990,2551598,138426
4991,2552043,138434
4992,2552301,138437
4993,2553329,138465
4994,2553642,138467
4995,2553852,138470
4996,2554080,138477
4997,2554787,138505
4998,2555432,138511
4999,2555647,138517
5000,2556764,138550
5001,2557282,138557
5002,2557769,138561
5003,2557886,138562
5004,2558203,138581
5005,2559058,138599
5006,2559505,138612
5007,2559738,138619
5008,2559859,138620
5009,2560075,138623
5010,2560517,138653
5011,2560640,138655
5012,2560900,138663
5013,2561013,138663
5014,2561742,138709
5015,2561875,138711
5016,2562343,138722
5017,2562491,138724
5018,2562651,138724
5019,2563373,138748
5020,2563547,138751
5021,2563812,138756
5022,2563997,138760
5023,2564254,138765
5024,2564457,138766
5025,2565584,138801
5026,2565878,138805
5027,2566015,138806
5028,2566271,138813
5029,2566586,138820
5030,2567768,138840
5031,2568097,138867
5032,2569060,138904
5033,2569226,138905
5034,2569382,138906
5035,2569714,138913
5036,2570188,138916
5037,2570413,138919
5038,2570825,138925
5039,2571340,138929
5040,2571519,138930
5041,2572018,138935
5042,2572175,138938
5043,2572869,138955
5044,2573379,138977
5045,2573970,138984
5046,2574982,139180
5047,2575132,139184
5048,2575751,139187
5049,2576067,139199
5050,2576347,139208
5051,2576519,139211
5052,2576665,139216
5053,2577018,139222
5054,2577124,139225
5055,2577355,139228
5056,2578042,139235
5057,2578269,139244
5058,2579118,139490
5059,2579711,139526
5060,2579891,139537
5061,2580040,139541
5062,2580413,139546
5063,2580646,139548
5064,2581293,139560
5065,2582760,139617
5066,2582922,139618
5067,2583211,139619
5068,2583400,139622
5069,2583584,139625
5070,2583836,139628
5071,2583995,139630
5072,2584507,139638
5073,2584742,139640
5074,2585034,139647
5075,2585178,139649
5076,2585459,139652
5077,2586846,139674
5078,2587399,139713
5079,2587565,139714
5080,2588064,139725
5081,2589155,139741
5082,2589470,139745
5083,2589798,139747
5084,2591598,139801
5085,2591825,139804
5086,2593335,139818
5087,2593537,139826
5088,2593748,139828
5089,2594015,139834
5090,2594153,139841
5091,2594357,139860
5092,2594537,139868
5093,2594985,139881
5094,2595930,139911
5095,2597860,139962
5096,2598072,139963
5097,2598252,139965
5098,2598680,139972
5099,2601333,140074
5100,2601474,140075
5101,2602023,140096
5102,2602219,140106
5103,2602453,140115
5104,2602614,140117
5105,2602819,140142
5106,2603368,140147
5107,2603558,140151
5108,2603733,140151
5109,2604390,140182
5110,2604692,140212
5111,2604833,140212
5112,2605079,140218
5113,2605226,140223
5114,2605926,140257
5115,2606399,140263
5116,2606710,140277
5117,2607288,140299
5118,2607456,140302
5119,2607668,140322
5120,2607834,140322
5121,2608078,140335
5122,2608276,140338
5123,2608597,140342
5124,2608720,140343
5125,2613188,140457
5126,2613366,140462
5127,2613534,140466
5128,2613707,140470
5129,2613944,140473
5130,2614302,140483
5131,2614821,140493
5132,2615034,140497
5133,2615277,140554
5134,2615548,140559
5135,2615716,140564
5136,2616903,140594
5137,2617197,140600
5138,2617382,140601
5139,2617541,140603
5140,2618175,140644
5141,2618330,140646
5142,2618601,140657
5143,2618727,140661
5144,2619079,140670
5145,2619245,140672
5146,2620809,140768
5147,2620999,140769
5148,2621207,140781
5149,2621518,140788
5150,2621670,140794
5151,2622004,140802
5152,2622282,140814
5153,2622960,140851
5154,2623105,140851
5155,2623353,140853
5156,2623545,140857
5157,2623681,140859
5158,2624116,140879
5159,2624412,140885
5160,2625118,140897
5161,2625391,140901
5162,2625600,140904
5163,2627751,140965
5164,2627931,140967
5165,2628292,140967
5166,2628588,140971
5167,2629099,140976
5168,2629425,140988
5169,2630744,141009
5170,2630920,141010
5171,2631869,141035
5172,2633326,141096
5173,2635292,141166
5174,2636434,141201
5175,2636782,141220
5176,2637416,141232
5177,2637602,141235
5178,2637831,141237
5179,2638138,141239
5180,2638794,141245
5181,2638944,141245
5182,2639125,141269
5183,2639383,141269
5184,2640117,141272
5185,2649231,141540
5186,2651235,141591
5187,2651386,141597
5188,2651727,141603
5189,2651925,141607
5190,2652499,141613
5191,2653135,141619
5192,2653386,141628
5193,2653808,141636
5194,2654752,141662
5195,2654939,141664
5196,2655319,141672
5197,2655614,141786
5198,2656344,141796
5199,2656856,141801
5200,2656982,141802
5201,2657103,141802
5202,2657316,141806
5203,2657574,141811
5204,2657815,141816
5205,2658081,141819
5206,2658416,141827
5207,2659159,141834
5208,2659284,141837
5209,2659781,141854
5210,2660487,141993
5211,2660750,141999
5212,2661594,142033
5213,2661897,142073
5214,2662108,142139
5215,2662273,142142
5216,2662630,142144
5217,2663279,142323
5218,2663625,142328
5219,2663863,142332
5220,2664812,142386
5221,2665589,142399
5222,2665915,142425
5223,2666543,142436
5224,2666841,142440
5225,2667128,142448
5226,2667257,142449
5227,2667476,142509
5228,2667605,142515
5229,2667857,142517
5230,2668305,142521
5231,2668557,142571
5232,2668915,142603
5233,2669470,142613
5234,2670671,142645
5235,2671156,142651
5236,2672595,142699
5237,2672876,142703
5238,2673465,142709
5239,2674453,142742
5240,2674769,142744
5241,2675003,142746
5242,2675355,142753
5243,2675572,142763
5244,2677108,142780
5245,2677578,142803
5246,2678451,142844
5247,2679370,142858
5248,2679664,142860
5249,2680427,142876
5250,2681733,142901
5251,2682130,142913
5252,2682267,142915
5253,2683181,142932
5254,2683719,142945
5255,2683980,142948
5256,2684137,142954
5257,2684268,142957
5258,2684495,142964
5259,2684963,142967
5260,2685568,142970
5261,2686034,142974
5262,2686390,142986
5263,2686641,142991
5264,2687039,142998
5265,2687784,143334
5266,2688120,143340
5267,2688325,143342
5268,2688464,143344
5269,2689073,143361
5270,2689562,143373
5271,2690176,143386
5272,2691305,143417
5273,2691558,143441
5274,2691844,143458
5275,2692158,143461
5276,2692355,143461
5277,2692516,143462
5278,2692692,143468
5279,2692853,143473
5280,2693056,143477
5281,2693359,143482
5282,2693577,143531
5283,2693948,143549
5284,2694129,143552
5285,2694493,143568
5286,2695051,143575
5287,2695215,143579
5288,2695763,143595
5289,2695983,143596
5290,2696496,143601
5291,2696677,143602
5292,2696870,143619
5293,2697069,143621
5294,2697209,143622
5295,2697402,143623
5296,2697772,143628
5297,2697889,143628
5298,2698506,143636
5299,2698693,143638
5300,2698836,143639
5301,2699022,143645
5302,2699187,143646
5303,2699640,143654
5304,2699759,143656
5305,2700374,143667
5306,2701386,143707
5307,2701594,143724
5308,2701887,143733
5309,2702010,143735
5310,2702267,143747
5311,2703203,143781
5312,2703632,143788
5313,2703948,143792
5314,2704537,143806
5315,2706764,143827
5316,2707398,143831
5317,2707944,143898
5318,2708185,143903
5319,2708460,143911
5320,2708649,143913
5321,2708831,143914
5322,2709068,143919
5323,2709483,143927
5324,2709619,143928
5325,2709782,143930
5326,2710152,143938
5327,2710784,143966
5328,2711224,143971
5329,2711767,143992
5330,2712015,144009
5331,2712236,144015
5332,2712872,144026
5333,2712998,144028
5334,2713357,144032
5335,2719281,144146
5336,2720156,144185
5337,2720606,144215
5338,2720823,144226
5339,2721028,144228
5340,2721764,144236
5341,2722172,144237
5342,2722468,144252
5343,2722711,144257
5344,2723162,144274
5345,2723314,144285
5346,2723603,144292
5347,2723849,144296
5348,2724172,144300
5349,2724737,144316
5350,2728333,144385
5351,2728622,144388
5352,2728999,144395
5353,2729214,144398
5354,2729369,144406
5355,2729507,144410
5356,2729630,144410
5357,2729971,144418
5358,2730162,144419
5359,2730619,144429
5360,2730853,144432
5361,2731122,144432
5362,2731582,144441
5363,2731876,144450
5364,2732467,144460
5365,2732897,144474
5366,2733088,144474
5367,2733287,144512
5368,2734307,144529
5369,2735429,144568
5370,2735656,144574
5371,2736716,144575
5372,2737164,144580
5373,2737745,144634
5374,2738211,144644
5375,2738511,144654
5376,2739442,144668
5377,2739641,144670
5378,2739849,144679
5379,2740119,144686
5380,2740387,144695
5381,2740637,144764
5382,2741068,144770
5383,2741359,144775
5384,2741544,144779
5385,2741754,144827
5386,2741885,144829
5387,2742073,144831
5388,2744062,144883
5389,2744513,144899
5390,2744779,144934
5391,2745043,144946
5392,2746089,144972
5393,2746426,144980
5394,2746990,144998
5395,2748347,145008
5396,2748663,145016
5397,2748836,145019
5398,2749343,145027
5399,2749917,145033
5400,2750020,145034
5401,2750221,145048
5402,2750863,145070
5403,2751015,145072
5404,2751341,145163
5405,2751589,145168
5406,2751826,145171
5407,2751961,145171
5408,2752711,145222
5409,2752857,145225
5410,2753267,145229
5411,2753573,145231
5412,2753862,145236
5413,2754034,145240
5414,2754301,145246
5415,2754463,145246
5416,2755213,145256
5417,2755375,145259
5418,2755901,145266
5419,2756042,145269
5420,2756148,145270
5421,2756394,145284
5422,2756618,145290
5423,2757046,145533
5424,2757286,145540
5425,2758223,145565
5426,2759705,145637
5427,2759924,145646
5428,2760238,145650
5429,2760481,145660
5430,2760794,145747
5431,2761093,145768
5432,2761700,145770
5433,2762310,145939
5434,2762712,145947
5435,2762955,145949
5436,2763067,145950
5437,2763499,145976
5438,2763658,145979
5439,2764053,146080
5440,2764393,146086
5441,2764871,146101
5442,2765144,146117
5443,2765569,146128
5444,2765790,146129
5445,2766297,146154
5446,2766548,146187
5447,2766716,146191
5448,2767187,146192
5449,2767400,146208
5450,2767857,146240
5451,2769179,146359
5452,2769443,146361
5453,2770074,146368
5454,2770593,146380
5455,2771078,146389
5456,2771292,146389
5457,2771503,146396
5458,2771781,146403
5459,2771987,146405
5460,2772626,146406
5461,2772836,146408
5462,2773151,146413
5463,2773475,146426
5464,2773651,146428
5465,2773876,146432
5466,2774736,146477
5467,2778097,146739
5468,2778256,146740
5469,2778509,146774
5470,2778660,146777
5471,2779542,146791
5472,2780644,146813
5473,2780790,146814
5474,2781272,146826
5475,2781414,146828
5476,2781533,146830
5477,2781785,146845
5478,2782068,146856
5479,2782193,146857
5480,2782367,146860
5481,2782619,146865
5482,2782813,146866
5483,2783020,146870
5484,2783946,146919
5485,2784143,146938
5486,2785154,146994
5487,2785720,147001
5488,2785834,147001
5489,2786393,147007
5490,2786941,147017
5491,2787171,147019
5492,2787408,147022
5493,2787677,147024
5494,2787860,147026
5495,2788091,147031
5496,2789803,147076
5497,2790914,147089
5498,2792417,147143
5499,2792599,147145
5500,2792907,147153
5501,2793322,147162
5502,2793486,147164
5503,2793674,147183
5504,2795031,147206
5505,2795685,147226
5506,2795839,147229
5507,2797183,147314
5508,2797422,147321
5509,2797784,147326
5510,2797991,147329
5511,2798108,147331
5512,2798369,147344
5513,2798483,147346
5514,2798838,147378
5515,2799382,147396
5516,2800127,147435
5517,2800511,147454
5518,2800671,147456
5519,2800785,147458
5520,2800949,147465
5521,2801122,147468
5522,2801549,147479
5523,2801863,147481
5524,2803224,147531
5525,2803596,147537
5526,2804054,147541
5527,2804252,147541
5528,2804468,147543
5529,2804993,147547
5530,2805116,147547
5531,2805458,147550
5532,2806005,147581
5533,2806615,147596
5534,2807189,147605
5535,2807383,147626
5536,2807785,147641
5537,2808037,147652
5538,2808516,147652
5539,2808738,147655
5540,2809204,147667
5541,2809491,147672
5542,2809832,147676
5543,2810038,147677
5544,2810424,147684
5545,2810904,147694
5546,2811408,147698
5547,2811806,147707
5548,2812956,147713
5549,2813348,147720
5550,2813526,147720
5551,2813795,147758
5552,2814143,147766
5553,2815110,147777
5554,2815225,147778
5555,2815509,147797
5556,2816151,147805
5557,2816422,147810
5558,2817252,147851
5559,2817399,147855
5560,2817540,147855
5561,2817753,147857
5562,2817967,147860
5563,2818399,147865
5564,2818660,147869
5565,2818797,147874
5566,2819349,147883
5567,2819726,147886
5568,2820235,147907
5569,2820902,147947
5570,2821244,147993
5571,2821547,148000
5572,2822501,148003
5573,2822734,148009
5574,2824509,148094
5575,2824782,148107
5576,2825223,148110
5577,2825599,148120
5578,2827033,148128
5579,2827314,148132
5580,2827536,148136
5581,2830612,148241
5582,2831071,148262
5583,2831695,148274
5584,2831847,148289
5585,2832004,148296
5586,2832151,148302
5587,2832388,148309
5588,2832648,148321
5589,2838610,148429
5590,2838766,148433
5591,2838994,148440
5592,2839746,148450
5593,2839930,148454
5594,2840383,148457
5595,2841228,148466
5596,2841980,148491
5597,2843386,148572
5598,2843540,148573
5599,2843932,148582
5600,2844082,148588
5601,2844514,148597
5602,2844884,148604
5603,2845382,148607
5604,2845850,148621
5605,2846482,148648
5606,2846881,148662
5607,2847483,148675
5608,2854868,148847
5609,2855054,148847
5610,2856231,148888
5611,2856553,148906
5612,2857051,148935
5613,2857279,148954
5614,2857530,148958
5615,2857672,148959
5616,2857820,148960
5617,2858191,148964
5618,2858830,149000
5619,2858987,149001
5620,2859447,149007
5621,2859864,149007
5622,2860184,149013
5623,2860720,149015
5624,2860967,149050
5625,2861281,149051
5626,2861579,149057
5627,2861702,149058
5628,2861947,149069
5629,2862155,149071
5630,2862537,149091
5631,2862665,149095
5632,2862870,149101
5633,2863421,149127
5634,2864473,149143
5635,2864736,149146
5636,2864961,149152
5637,2865273,149154
5638,2865526,149155
5639,2866108,149174
5640,2867113,149195
5641,2867243,149195
5642,2867371,149195
5643,2868025,149206
5644,2868180,149209
5645,2868781,149217
5646,2869032,149221
5647,2869159,149228
5648,2870383,149274
5649,2871111,149288
5650,2871647,149312
5651,2871787,149312
5652,2872064,149318
5653,2872722,149336
5654,2872932,149338
5655,2874613,149480
5656,2874828,149481
5657,2875042,149493
5658,2875288,149504
5659,2875593,149517
5660,2875842,149523
5661,2876179,149545
5662,2876507,149563
5663,2876653,149565
5664,2877132,149583
5665,2877246,149586
5666,2877842,149614
5667,2878059,149617
5668,2878197,149618
5669,2878533,149652
5670,2878678,149652
5671,2878930,149656
5672,2880829,149682
5673,2881258,149685
5674,2881560,149689
5675,2881804,149695
5676,2883261,149732
5677,2883401,149735
5678,2883553,149738
5679,2884308,149755
5680,2884638,149833
5681,2884973,149836
5682,2885340,149837
5683,2885477,149839
5684,2885700,149840
5685,2886203,149851
5686,2886407,149854
5687,2886618,149863
5688,2887280,149881
5689,2887921,149903
5690,2889284,149919
5691,2889608,149927
5692,2889820,149928
5693,2890033,149947
5694,2891068,150010
5695,2891463,150012
5696,2891602,150013
5697,2891910,150029
5698,2892228,150061
5699,2892572,150091
5700,2892921,150100
5701,2893335,150112
5702,2893588,150116
5703,2893741,150122
5704,2894592,150137
5705,2894816,150147
5706,2896079,150161
5707,2896271,150162
5708,2896498,150172
5709,2897072,150175
5710,2897420,150190
5711,2897587,150193
5712,2898034,150418
5713,2898203,150423
5714,2898608,150496
5715,2898797,150497
5716,2899642,150506
5717,2900903,150523
5718,2901317,150531
5719,2902062,150568
5720,2902233,150569
5721,2902490,150579
5722,2902917,150585
5723,2903238,150590
5724,2907297,150664
5725,2907619,150673
5726,2907763,150674
5727,2907910,150674
5728,2908111,150678
5729,2908310,150681
5730,2908773,150690
5731,2909118,150704
5732,2909244,150706
5733,2909411,150707
5734,2909849,150714
5735,2910813,150742
5736,2911053,150743
5737,2911570,150751
5738,2911817,150762
5739,2912362,150786
5740,2914201,150827
5741,2914572,150851
5742,2914960,150878
5743,2915157,150881
5744,2915811,150896
5745,2915983,150900
5746,2916171,150911
5747,2916347,150912
5748,2917150,151002
5749,2917755,151013
5750,2918235,151024
5751,2918568,151032
5752,2918790,151034
5753,2918942,151037
5754,2919111,151039
5755,2919482,151061
5756,2919619,151062
5757,2920165,151064
5758,2920287,151065
5759,2920741,151080
5760,2920892,151081
5761,2921052,151083
5762,2921222,151086
5763,2922350,151122
5764,2922554,151129
5765,2922709,151131
5766,2923514,151148
5767,2923696,151152
5768,2923912,151155
5769,2924524,151164
5770,2925103,151232
5771,2925605,151234
5772,2925772,151239
5773,2926384,151243
5774,2926739,151250
5775,2927180,151258
5776,2927445,151263
5777,2927589,151263
5778,2927776,151268
5779,2927990,151292
5780,2928210,151294
5781,2928388,151302
5782,2928565,151313
5783,2929296,151321
5784,2929623,151327
5785,2930293,151391
5786,2930477,151400
5787,2930731,151446
5788,2931027,151451
5789,2931266,151502
5790,2931388,151503
5791,2931562,151528
5792,2931691,151531
5793,2932170,151550
5794,2935785,151608
5795,2936268,151612
5796,2937398,151746
5797,2937600,151749
5798,2937756,151751
5799,2937976,151756
5800,2938085,151758
5801,2938543,151806
5802,2938922,151821
5803,2939082,151822
5804,2939320,151827
5805,2939697,151836
5806,2939841,151837
5807,2940469,151866
5808,2940716,151873
5809,2941398,151889
5810,2941688,151890
5811,2941839,151893
5812,2942119,151900
5813,2942388,151910
5814,2942589,151911
5815,2948159,151985
5816,2948309,151992
5817,2948455,151993
5818,2948705,152004
5819,2948979,152008
5820,2949158,152008
5821,2949744,152020
5822,2950011,152028
5823,2950573,152035
5824,2950697,152035
5825,2951015,152094
5826,2951999,152096
5827,2952302,152096
5828,2952477,152120
5829,2953406,152132
5830,2953608,152136
5831,2953852,152158
5832,2953986,152160
5833,2954234,152171
5834,2954658,152175
5835,2955074,152198
5836,2955281,152199
5837,2955968,152200
5838,2956448,152220
5839,2956961,152227
5840,2957251,152227
5841,2957480,152232
5842,2957938,152235
5843,2958150,152245
5844,2958654,152250
5845,2958769,152251
5846,2959049,152254
5847,2959213,152258
5848,2959353,152260
5849,2959686,152269
5850,2959995,152287
5851,2960218,152298
5852,2960606,152310
5853,2960866,152320
5854,2961153,152327
5855,2961452,152337
5856,2961689,152340
5857,2962067,152352
5858,2962296,152361
5859,2962483,152374
5860,2962633,152374
5861,2963161,152383
5862,2963325,152384
5863,2963858,152394
5864,2964003,152395
5865,2964343,152402
5866,2966104,152433
5867,2966351,152435
5868,2966596,152437
5869,2966848,152440
5870,2967031,152443
5871,2967341,152454
5872,2967969,152484
5873,2968248,152491
5874,2968635,152516
5875,2969032,152541
5876,2969442,152551
5877,2969700,152556
5878,2969913,152558
5879,2970764,152585
5880,2971309,152602
5881,2971617,152607
5882,2971834,152616
5883,2972071,152618
5884,2972237,152618
5885,2972489,152620
5886,2972821,152622
5887,2973035,152624
5888,2973459,152641
5889,2973664,152654
5890,2976594,152730
